"","recorded_by_mdy","typed_by_mdy","session","block","pot_ID","treatment","sample_month","sample_day","sample_year","period","weight_lbs","weight_grams","remarks"
"226","GX - 07/07/2018","GX - 07/09/2018",1,"B1","DEFL-2","WW",7,7,2018,"T1",3.48,1578,NA
"227","GX - 07/07/2018","GX - 07/09/2018",1,"B1","SYNO-14","WW",7,7,2018,"T1",2.91,1320,NA
"228","GX - 07/07/2018","GX - 07/09/2018",1,"B1","SITR-11","WW",7,7,2018,"T1",3.57,1619,NA
"229","GX - 07/07/2018","GX - 07/09/2018",1,"B1","SOBI-11","WW",7,7,2018,"T1",2.92,1324,NA
"230","GX - 07/07/2018","GX - 07/09/2018",1,"B1","EMNI-1","WW",7,7,2018,"T1",3.6,1633,NA
"231","GX - 07/07/2018","GX - 07/09/2018",1,"B1","DASP-17","WW",7,7,2018,"T1",3.06,1388,NA
"232","GX - 07/07/2018","GX - 07/09/2018",1,"B1","PLMA-5","WW",7,7,2018,"T1",3.09,1402,NA
"233","GX - 07/07/2018","GX - 07/09/2018",1,"B1","SEAC-12","WW",7,7,2018,"T1",3.84,1742,NA
"234","GX - 07/07/2018","GX - 07/09/2018",1,"B1","SC-9","WW",7,7,2018,"T1",3.2,1451,NA
"235","GX - 07/07/2018","GX - 07/09/2018",1,"B1","SOBI-20","WW",7,7,2018,"T2",3.82,1733,NA
"236","GX - 07/07/2018","GX - 07/09/2018",1,"B1","FERU-3","WW",7,7,2018,"T2",3.72,1687,NA
"237","GX - 07/07/2018","GX - 07/09/2018",1,"B1","SESE-9","WW",7,7,2018,"T2",4.23,1919,NA
"238","GX - 07/07/2018","GX - 07/09/2018",1,"B1","VAMA-16","WW",7,7,2018,"T2",3.95,1792,NA
"239","GX - 07/07/2018","GX - 07/09/2018",1,"B1","SEAC-9","WW",7,7,2018,"T2",4.18,1896,NA
"240","GX - 07/07/2018","GX - 07/09/2018",1,"B1","PLMA-11","WW",7,7,2018,"T2",4.31,1955,NA
"241","GX - 07/07/2018","GX - 07/09/2018",1,"B1","SC-14","WW",7,7,2018,"T2",3.97,1801,NA
"242","GX - 07/07/2018","GX - 07/09/2018",1,"B1","EMNI-2","WW",7,7,2018,"T2",4.55,2064,NA
"243","GX - 07/07/2018","GX - 07/09/2018",1,"B1","DASP-9","WW",7,7,2018,"T2",3.75,1701,NA
"244","GX - 07/07/2018","GX - 07/09/2018",1,"B1","SEAL-5","WW",7,7,2018,"T2",3.83,1737,NA
"245","GX - 07/07/2018","GX - 07/09/2018",1,"B1","SYNO-13","WW",7,7,2018,"T2",3.57,1619,NA
"246","GX - 07/07/2018","GX - 07/09/2018",1,"B1","SITR-4","WW",7,7,2018,"T2",4.17,1891,NA
"247","GX - 07/07/2018","GX - 07/09/2018",1,"B1","DEFL-15","WW",7,7,2018,"T2",3.9,1769,NA
"248","GX - 07/07/2018","GX - 07/09/2018",1,"B1","VAMA-1","WW",7,7,2018,"T2",4.18,1896,NA
"249","GX - 07/07/2018","GX - 07/09/2018",1,"B1","SESE-19","WW",7,7,2018,"T2",4.44,2014,NA
"250","GX - 07/07/2018","GX - 07/09/2018",1,"B1","FERU-16","WW",7,7,2018,"T2",4.31,1955,NA
"251","GX - 07/07/2018","GX - 07/09/2018",1,"B1","SEAL-7","WW",7,7,2018,"T2",3.87,1755,NA
"252","GX - 07/07/2018","GX - 07/09/2018",1,"B1","DEFL-2","WW",7,7,2018,"T2",4.15,1882,NA
"253","GX - 07/07/2018","GX - 07/09/2018",1,"B1","SYNO-14","WW",7,7,2018,"T2",3.67,1665,NA
"254","GX - 07/07/2018","GX - 07/09/2018",1,"B1","SITR-11","WW",7,7,2018,"T2",4.08,1851,NA
"255","GX - 07/07/2018","GX - 07/09/2018",1,"B1","SOBI-11","WW",7,7,2018,"T2",3.73,1692,NA
"256","GX - 07/07/2018","GX - 07/09/2018",1,"B1","EMNI-1","WW",7,7,2018,"T2",4.64,2105,NA
"257","GX - 07/07/2018","GX - 07/09/2018",1,"B1","DASP-17","WW",7,7,2018,"T2",3.8,1724,NA
"258","GX - 07/07/2018","GX - 07/09/2018",1,"B1","PLMA-5","WW",7,7,2018,"T2",3.99,1810,NA
"259","GX - 07/07/2018","GX - 07/09/2018",1,"B1","SEAC-12","WW",7,7,2018,"T2",4.38,1987,NA
"260","GX - 07/07/2018","GX - 07/09/2018",1,"B1","SC-9","WW",7,7,2018,"T2",3.91,1774,NA
"261","GX - 07/08/2018","GX - 07/09/2018",1,"B1","SOBI-20","WW",7,8,2018,"T3",3.71,1683,NA
"262","GX - 07/08/2018","GX - 07/09/2018",1,"B1","FERU-3","WW",7,8,2018,"T3",3.56,1615,NA
"263","GX - 07/08/2018","GX - 07/09/2018",1,"B1","SESE-9","WW",7,8,2018,"T3",4.12,1869,NA
"264","GX - 07/08/2018","GX - 07/09/2018",1,"B1","VAMA-16","WW",7,8,2018,"T3",3.86,1751,NA
"265","GX - 07/08/2018","GX - 07/09/2018",1,"B1","SEAC-9","WW",7,8,2018,"T3",4.06,1842,NA
"266","GX - 07/08/2018","GX - 07/09/2018",1,"B1","PLMA-11","WW",7,8,2018,"T3",4.19,1901,NA
"267","GX - 07/08/2018","GX - 07/09/2018",1,"B1","SC-14","WW",7,8,2018,"T3",3.87,1755,NA
"268","GX - 07/08/2018","GX - 07/09/2018",1,"B1","EMNI-2","WW",7,8,2018,"T3",4.45,2018,NA
"269","GX - 07/08/2018","GX - 07/09/2018",1,"B1","DASP-9","WW",7,8,2018,"T3",3.65,1656,NA
"270","GX - 07/08/2018","GX - 07/09/2018",1,"B1","SEAL-5","WW",7,8,2018,"T3",3.73,1692,NA
"271","GX - 07/08/2018","GX - 07/09/2018",1,"B1","SYNO-13","WW",7,8,2018,"T3",3.46,1569,NA
"272","GX - 07/08/2018","GX - 07/09/2018",1,"B1","SITR-4","WW",7,8,2018,"T3",4.07,1846,NA
"273","GX - 07/08/2018","GX - 07/09/2018",1,"B1","DEFL-15","WW",7,8,2018,"T3",3.76,1705,NA
"274","GX - 07/08/2018","GX - 07/09/2018",1,"B1","VAMA-1","WW",7,8,2018,"T3",4.07,1846,NA
"275","GX - 07/08/2018","GX - 07/09/2018",1,"B1","SESE-19","WW",7,8,2018,"T3",4.32,1960,NA
"276","GX - 07/08/2018","GX - 07/09/2018",1,"B1","FERU-16","WW",7,8,2018,"T3",4.1,1860,NA
"277","GX - 07/08/2018","GX - 07/09/2018",1,"B1","SEAL-7","WW",7,8,2018,"T3",3.74,1696,NA
"278","GX - 07/08/2018","GX - 07/09/2018",1,"B1","DEFL-2","WW",7,8,2018,"T3",4.01,1819,NA
"279","GX - 07/08/2018","GX - 07/09/2018",1,"B1","SYNO-14","WW",7,8,2018,"T3",3.53,1601,NA
"280","GX - 07/08/2018","GX - 07/09/2018",1,"B1","SITR-11","WW",7,8,2018,"T3",3.98,1805,NA
"281","GX - 07/08/2018","GX - 07/09/2018",1,"B1","SOBI-11","WW",7,8,2018,"T3",3.56,1615,NA
"282","GX - 07/08/2018","GX - 07/09/2018",1,"B1","EMNI-1","WW",7,8,2018,"T3",4.56,2068,NA
"283","GX - 07/08/2018","GX - 07/09/2018",1,"B1","DASP-17","WW",7,8,2018,"T3",3.71,1683,NA
"284","GX - 07/08/2018","GX - 07/09/2018",1,"B1","PLMA-5","WW",7,8,2018,"T3",3.86,1751,NA
"285","GX - 07/08/2018","GX - 07/09/2018",1,"B1","SEAC-12","WW",7,8,2018,"T3",4.29,1946,NA
"286","GX - 07/08/2018","GX - 07/09/2018",1,"B1","SC-9","WW",7,8,2018,"T3",3.82,1733,NA
"287","GX - 07/09/2018","GX - 07/09/2018",1,"B1","SOBI-20","WW",7,9,2018,"T4",3.56,1615,NA
"288","GX - 07/09/2018","GX - 07/09/2018",1,"B1","FERU-3","WW",7,9,2018,"T4",3.33,1510,NA
"289","GX - 07/09/2018","GX - 07/09/2018",1,"B1","SESE-9","WW",7,9,2018,"T4",3.96,1796,NA
"290","GX - 07/09/2018","GX - 07/09/2018",1,"B1","VAMA-16","WW",7,9,2018,"T4",3.73,1692,NA
"291","GX - 07/09/2018","GX - 07/09/2018",1,"B1","SEAC-9","WW",7,9,2018,"T4",3.9,1769,NA
"292","GX - 07/09/2018","GX - 07/09/2018",1,"B1","PLMA-11","WW",7,9,2018,"T4",4.02,1823,NA
"293","GX - 07/09/2018","GX - 07/09/2018",1,"B1","SC-14","WW",7,9,2018,"T4",3.72,1687,NA
"294","GX - 07/09/2018","GX - 07/09/2018",1,"B1","EMNI-2","WW",7,9,2018,"T4",4.33,1964,NA
"295","GX - 07/09/2018","GX - 07/09/2018",1,"B1","DASP-9","WW",7,9,2018,"T4",3.52,1597,NA
"296","GX - 07/09/2018","GX - 07/09/2018",1,"B1","SEAL-5","WW",7,9,2018,"T4",3.59,1628,NA
"297","GX - 07/09/2018","GX - 07/09/2018",1,"B1","SYNO-13","WW",7,9,2018,"T4",3.28,1488,NA
"298","GX - 07/09/2018","GX - 07/09/2018",1,"B1","SITR-4","WW",7,9,2018,"T4",3.94,1787,NA
"299","GX - 07/09/2018","GX - 07/09/2018",1,"B1","DEFL-15","WW",7,9,2018,"T4",3.56,1615,NA
"300","GX - 07/09/2018","GX - 07/09/2018",1,"B1","VAMA-1","WW",7,9,2018,"T4",3.97,1801,NA
"301","GX - 07/09/2018","GX - 07/09/2018",1,"B1","SESE-19","WW",7,9,2018,"T4",4.21,1910,NA
"302","GX - 07/09/2018","GX - 07/09/2018",1,"B1","FERU-16","WW",7,9,2018,"T4",3.9,1769,NA
"303","GX - 07/09/2018","GX - 07/09/2018",1,"B1","SEAL-7","WW",7,9,2018,"T4",3.61,1637,NA
"304","GX - 07/09/2018","GX - 07/09/2018",1,"B1","DEFL-2","WW",7,9,2018,"T4",3.89,1764,NA
"305","GX - 07/09/2018","GX - 07/09/2018",1,"B1","SYNO-14","WW",7,9,2018,"T4",3.37,1529,NA
"306","GX - 07/09/2018","GX - 07/09/2018",1,"B1","SITR-11","WW",7,9,2018,"T4",3.85,1746,NA
"307","GX - 07/09/2018","GX - 07/09/2018",1,"B1","SOBI-11","WW",7,9,2018,"T4",3.32,1506,NA
"308","GX - 07/09/2018","GX - 07/09/2018",1,"B1","EMNI-1","WW",7,9,2018,"T4",4.42,2005,NA
"309","GX - 07/09/2018","GX - 07/09/2018",1,"B1","DASP-17","WW",7,9,2018,"T4",3.6,1633,NA
"310","GX - 07/09/2018","GX - 07/09/2018",1,"B1","PLMA-5","WW",7,9,2018,"T4",3.67,1665,NA
"311","GX - 07/09/2018","GX - 07/09/2018",1,"B1","SEAC-12","WW",7,9,2018,"T4",4.16,1887,NA
"312","GX - 07/09/2018","GX - 07/09/2018",1,"B1","SC-9","WW",7,9,2018,"T4",3.7,1678,NA
"313","GX - 07/07/2018","GX - 07/09/2018",1,"B2","SOBI-15","WW",7,7,2018,"T1",2.7,1225,NA
"314","GX - 07/07/2018","GX - 07/09/2018",1,"B2","FERU-14","WW",7,7,2018,"T1",3.2,1451,NA
"315","GX - 07/07/2018","GX - 07/09/2018",1,"B2","SESE-3","WW",7,7,2018,"T1",3.65,1656,NA
"316","GX - 07/07/2018","GX - 07/09/2018",1,"B2","VAMA-9","WW",7,7,2018,"T1",3.76,1705,NA
"317","GX - 07/07/2018","GX - 07/09/2018",1,"B2","SEAC-2","WW",7,7,2018,"T1",3.24,1470,NA
"318","GX - 07/07/2018","GX - 07/09/2018",1,"B2","PLMA-17","WW",7,7,2018,"T1",3.06,1388,NA
"319","GX - 07/07/2018","GX - 07/09/2018",1,"B2","SC-12","WW",7,7,2018,"T1",3.21,1456,NA
"320","GX - 07/07/2018","GX - 07/09/2018",1,"B2","EMNI-20","WW",7,7,2018,"T1",3.94,1787,NA
"321","GX - 07/07/2018","GX - 07/09/2018",1,"B2","DASP-18","WW",7,7,2018,"T1",3.52,1597,NA
"322","GX - 07/07/2018","GX - 07/09/2018",1,"B2","SEAL-2","WW",7,7,2018,"T1",3.24,1470,NA
"323","GX - 07/07/2018","GX - 07/09/2018",1,"B2","SYNO-16","WW",7,7,2018,"T1",2.92,1324,NA
"324","GX - 07/07/2018","GX - 07/09/2018",1,"B2","SITR-18","WW",7,7,2018,"T1",3.43,1556,NA
"325","GX - 07/07/2018","GX - 07/09/2018",1,"B2","DEFL-9","WW",7,7,2018,"T1",3.55,1610,NA
"326","GX - 07/07/2018","GX - 07/09/2018",1,"B2","VAMA-10","WW",7,7,2018,"T1",3.44,1560,NA
"327","GX - 07/07/2018","GX - 07/09/2018",1,"B2","SESE-8","WW",7,7,2018,"T1",3.46,1569,NA
"328","GX - 07/07/2018","GX - 07/09/2018",1,"B2","FERU-12","WW",7,7,2018,"T1",3.12,1415,NA
"329","GX - 07/07/2018","GX - 07/09/2018",1,"B2","SEAL-13","WW",7,7,2018,"T1",2.91,1320,NA
"330","GX - 07/07/2018","GX - 07/09/2018",1,"B2","DEFL-16","WW",7,7,2018,"T1",3.18,1442,NA
"331","GX - 07/07/2018","GX - 07/09/2018",1,"B2","SYNO-2","WW",7,7,2018,"T1",2.86,1297,NA
"332","GX - 07/07/2018","GX - 07/09/2018",1,"B2","SITR-6","WW",7,7,2018,"T1",3.75,1701,NA
"333","GX - 07/07/2018","GX - 07/09/2018",1,"B2","SOBI-2","WW",7,7,2018,"T1",3.05,1383,NA
"334","GX - 07/07/2018","GX - 07/09/2018",1,"B2","EMNI-7","WW",7,7,2018,"T1",3.9,1769,NA
"335","GX - 07/07/2018","GX - 07/09/2018",1,"B2","DASP-5","WW",7,7,2018,"T1",3.63,1647,NA
"336","GX - 07/07/2018","GX - 07/09/2018",1,"B2","PLMA-1","WW",7,7,2018,"T1",3.03,1374,NA
"337","GX - 07/07/2018","GX - 07/09/2018",1,"B2","SEAC-1","WW",7,7,2018,"T1",3.18,1442,NA
"338","GX - 07/07/2018","GX - 07/09/2018",1,"B2","SC-19","WW",7,7,2018,"T1",3,1361,NA
"339","GX - 07/07/2018","GX - 07/09/2018",1,"B2","SOBI-15","WW",7,7,2018,"T2",3.62,1642,NA
"340","GX - 07/07/2018","GX - 07/09/2018",1,"B2","FERU-14","WW",7,7,2018,"T2",4.07,1846,NA
"341","GX - 07/07/2018","GX - 07/09/2018",1,"B2","SESE-3","WW",7,7,2018,"T2",4.25,1928,NA
"342","GX - 07/07/2018","GX - 07/09/2018",1,"B2","VAMA-9","WW",7,7,2018,"T2",4.4,1996,NA
"343","GX - 07/07/2018","GX - 07/09/2018",1,"B2","SEAC-2","WW",7,7,2018,"T2",4.11,1864,NA
"344","GX - 07/07/2018","GX - 07/09/2018",1,"B2","PLMA-17","WW",7,7,2018,"T2",4.14,1878,NA
"345","GX - 07/07/2018","GX - 07/09/2018",1,"B2","SC-12","WW",7,7,2018,"T2",4.16,1887,NA
"346","GX - 07/07/2018","GX - 07/09/2018",1,"B2","EMNI-20","WW",7,7,2018,"T2",4.64,2105,NA
"347","GX - 07/07/2018","GX - 07/09/2018",1,"B2","DASP-18","WW",7,7,2018,"T2",4.2,1905,NA
"348","GX - 07/07/2018","GX - 07/09/2018",1,"B2","SEAL-2","WW",7,7,2018,"T2",3.99,1810,NA
"349","GX - 07/07/2018","GX - 07/09/2018",1,"B2","SYNO-16","WW",7,7,2018,"T2",3.64,1651,NA
"350","GX - 07/07/2018","GX - 07/09/2018",1,"B2","SITR-18","WW",7,7,2018,"T2",3.82,1733,NA
"351","GX - 07/07/2018","GX - 07/09/2018",1,"B2","DEFL-9","WW",7,7,2018,"T2",4,1814,NA
"352","GX - 07/07/2018","GX - 07/09/2018",1,"B2","VAMA-10","WW",7,7,2018,"T2",4.02,1823,NA
"353","GX - 07/07/2018","GX - 07/09/2018",1,"B2","SESE-8","WW",7,7,2018,"T2",4.38,1987,NA
"354","GX - 07/07/2018","GX - 07/09/2018",1,"B2","FERU-12","WW",7,7,2018,"T2",4.11,1864,NA
"355","GX - 07/07/2018","GX - 07/09/2018",1,"B2","SEAL-13","WW",7,7,2018,"T2",3.89,1764,NA
"356","GX - 07/07/2018","GX - 07/09/2018",1,"B2","DEFL-16","WW",7,7,2018,"T2",4.12,1869,NA
"357","GX - 07/07/2018","GX - 07/09/2018",1,"B2","SYNO-2","WW",7,7,2018,"T2",3.85,1746,NA
"358","GX - 07/07/2018","GX - 07/09/2018",1,"B2","SITR-6","WW",7,7,2018,"T2",4.57,2073,NA
"359","GX - 07/07/2018","GX - 07/09/2018",1,"B2","SOBI-2","WW",7,7,2018,"T2",4.01,1819,NA
"360","GX - 07/07/2018","GX - 07/09/2018",1,"B2","EMNI-7","WW",7,7,2018,"T2",4.64,2105,NA
"361","GX - 07/07/2018","GX - 07/09/2018",1,"B2","DASP-5","WW",7,7,2018,"T2",4.16,1887,NA
"362","GX - 07/07/2018","GX - 07/09/2018",1,"B2","PLMA-1","WW",7,7,2018,"T2",3.95,1792,NA
"363","GX - 07/07/2018","GX - 07/09/2018",1,"B2","SEAC-1","WW",7,7,2018,"T2",4.07,1846,NA
"364","GX - 07/07/2018","GX - 07/09/2018",1,"B2","SC-19","WW",7,7,2018,"T2",3.65,1656,NA
"365","GX - 07/08/2018","GX - 07/09/2018",1,"B2","SOBI-15","WW",7,8,2018,"T3",3.5,1588,NA
"366","GX - 07/08/2018","GX - 07/09/2018",1,"B2","FERU-14","WW",7,8,2018,"T3",3.92,1778,NA
"367","GX - 07/08/2018","GX - 07/09/2018",1,"B2","SESE-3","WW",7,8,2018,"T3",4.14,1878,NA
"368","GX - 07/08/2018","GX - 07/09/2018",1,"B2","VAMA-9","WW",7,8,2018,"T3",4.31,1955,NA
"369","GX - 07/08/2018","GX - 07/09/2018",1,"B2","SEAC-2","WW",7,8,2018,"T3",3.99,1810,NA
"370","GX - 07/08/2018","GX - 07/09/2018",1,"B2","PLMA-17","WW",7,8,2018,"T3",4.05,1837,NA
"371","GX - 07/08/2018","GX - 07/09/2018",1,"B2","SC-12","WW",7,8,2018,"T3",4.07,1846,NA
"372","GX - 07/08/2018","GX - 07/09/2018",1,"B2","EMNI-20","WW",7,8,2018,"T3",4.51,2046,NA
"373","GX - 07/08/2018","GX - 07/09/2018",1,"B2","DASP-18","WW",7,8,2018,"T3",4.08,1851,NA
"374","GX - 07/08/2018","GX - 07/09/2018",1,"B2","SEAL-2","WW",7,8,2018,"T3",3.9,1769,NA
"375","GX - 07/08/2018","GX - 07/09/2018",1,"B2","SYNO-16","WW",7,8,2018,"T3",3.56,1615,NA
"376","GX - 07/08/2018","GX - 07/09/2018",1,"B2","SITR-18","WW",7,8,2018,"T3",3.73,1692,NA
"377","GX - 07/08/2018","GX - 07/09/2018",1,"B2","DEFL-9","WW",7,8,2018,"T3",3.88,1760,NA
"378","GX - 07/08/2018","GX - 07/09/2018",1,"B2","VAMA-10","WW",7,8,2018,"T3",3.94,1787,NA
"379","GX - 07/08/2018","GX - 07/09/2018",1,"B2","SESE-8","WW",7,8,2018,"T3",4.22,1914,NA
"380","GX - 07/08/2018","GX - 07/09/2018",1,"B2","FERU-12","WW",7,8,2018,"T3",3.96,1796,NA
"381","GX - 07/08/2018","GX - 07/09/2018",1,"B2","SEAL-13","WW",7,8,2018,"T3",3.78,1715,NA
"382","GX - 07/08/2018","GX - 07/09/2018",1,"B2","DEFL-16","WW",7,8,2018,"T3",3.99,1810,NA
"383","GX - 07/08/2018","GX - 07/09/2018",1,"B2","SYNO-2","WW",7,8,2018,"T3",3.75,1701,NA
"384","GX - 07/08/2018","GX - 07/09/2018",1,"B2","SITR-6","WW",7,8,2018,"T3",4.47,2028,NA
"385","GX - 07/08/2018","GX - 07/09/2018",1,"B2","SOBI-2","WW",7,8,2018,"T3",3.84,1742,NA
"386","GX - 07/08/2018","GX - 07/09/2018",1,"B2","EMNI-7","WW",7,8,2018,"T3",4.56,2068,NA
"387","GX - 07/08/2018","GX - 07/09/2018",1,"B2","DASP-5","WW",7,8,2018,"T3",4.08,1851,NA
"388","GX - 07/08/2018","GX - 07/09/2018",1,"B2","PLMA-1","WW",7,8,2018,"T3",3.84,1742,NA
"389","GX - 07/08/2018","GX - 07/09/2018",1,"B2","SEAC-1","WW",7,8,2018,"T3",3.97,1801,NA
"390","GX - 07/08/2018","GX - 07/09/2018",1,"B2","SC-19","WW",7,8,2018,"T3",3.56,1615,NA
"391","GX - 07/09/2018","GX - 07/09/2018",1,"B2","SOBI-15","WW",7,9,2018,"T4",3.33,1510,NA
"392","GX - 07/09/2018","GX - 07/09/2018",1,"B2","FERU-14","WW",7,9,2018,"T4",3.73,1692,NA
"393","GX - 07/09/2018","GX - 07/09/2018",1,"B2","SESE-3","WW",7,9,2018,"T4",3.97,1801,NA
"394","GX - 07/09/2018","GX - 07/09/2018",1,"B2","VAMA-9","WW",7,9,2018,"T4",4.2,1905,NA
"395","GX - 07/09/2018","GX - 07/09/2018",1,"B2","SEAC-2","WW",7,9,2018,"T4",3.79,1719,NA
"396","GX - 07/09/2018","GX - 07/09/2018",1,"B2","PLMA-17","WW",7,9,2018,"T4",3.89,1764,NA
"397","GX - 07/09/2018","GX - 07/09/2018",1,"B2","SC-12","WW",7,9,2018,"T4",3.94,1787,NA
"398","GX - 07/09/2018","GX - 07/09/2018",1,"B2","EMNI-20","WW",7,9,2018,"T4",4.4,1996,NA
"399","GX - 07/09/2018","GX - 07/09/2018",1,"B2","DASP-18","WW",7,9,2018,"T4",3.97,1801,NA
"400","GX - 07/09/2018","GX - 07/09/2018",1,"B2","SEAL-2","WW",7,9,2018,"T4",3.72,1687,NA
"401","GX - 07/09/2018","GX - 07/09/2018",1,"B2","SYNO-16","WW",7,9,2018,"T4",3.41,1547,NA
"402","GX - 07/09/2018","GX - 07/09/2018",1,"B2","SITR-18","WW",7,9,2018,"T4",3.6,1633,NA
"403","GX - 07/09/2018","GX - 07/09/2018",1,"B2","DEFL-9","WW",7,9,2018,"T4",3.7,1678,NA
"404","GX - 07/09/2018","GX - 07/09/2018",1,"B2","VAMA-10","WW",7,9,2018,"T4",3.83,1737,NA
"405","GX - 07/09/2018","GX - 07/09/2018",1,"B2","SESE-8","WW",7,9,2018,"T4",4.01,1819,NA
"406","GX - 07/09/2018","GX - 07/09/2018",1,"B2","FERU-12","WW",7,9,2018,"T4",3.86,1751,NA
"407","GX - 07/09/2018","GX - 07/09/2018",1,"B2","SEAL-13","WW",7,9,2018,"T4",3.61,1637,NA
"408","GX - 07/09/2018","GX - 07/09/2018",1,"B2","DEFL-16","WW",7,9,2018,"T4",3.85,1746,NA
"409","GX - 07/09/2018","GX - 07/09/2018",1,"B2","SYNO-2","WW",7,9,2018,"T4",3.63,1647,NA
"410","GX - 07/09/2018","GX - 07/09/2018",1,"B2","SITR-6","WW",7,9,2018,"T4",4.34,1969,NA
"411","GX - 07/09/2018","GX - 07/09/2018",1,"B2","SOBI-2","WW",7,9,2018,"T4",3.58,1624,NA
"412","GX - 07/09/2018","GX - 07/09/2018",1,"B2","EMNI-7","WW",7,9,2018,"T4",4.43,2009,NA
"413","GX - 07/09/2018","GX - 07/09/2018",1,"B2","DASP-5","WW",7,9,2018,"T4",3.97,1801,NA
"414","GX - 07/09/2018","GX - 07/09/2018",1,"B2","PLMA-1","WW",7,9,2018,"T4",3.65,1656,NA
"415","GX - 07/09/2018","GX - 07/09/2018",1,"B2","SEAC-1","WW",7,9,2018,"T4",3.82,1733,NA
"416","GX - 07/09/2018","GX - 07/09/2018",1,"B2","SC-19","WW",7,9,2018,"T4",3.21,1456,"pot fell over; lost a bit of soil"
"417","GX - 07/07/2018","GX - 07/09/2018",1,"B3","SOBI-14","WW",7,7,2018,"T1",2.96,1343,NA
"418","GX - 07/07/2018","GX - 07/09/2018",1,"B3","FERU-18","WW",7,7,2018,"T1",3.04,1379,NA
"419","GX - 07/07/2018","GX - 07/09/2018",1,"B3","SESE-16","WW",7,7,2018,"T1",3.47,1574,"typo; changed from SESE016 to SESE-16"
"420","GX - 07/07/2018","GX - 07/09/2018",1,"B3","VAMA-2","WW",7,7,2018,"T1",3.77,1710,NA
"421","GX - 07/07/2018","GX - 07/09/2018",1,"B3","SEAC-4","WW",7,7,2018,"T1",3.38,1533,NA
"422","GX - 07/07/2018","GX - 07/09/2018",1,"B3","PLMA-12","WW",7,7,2018,"T1",3.24,1470,NA
"423","GX - 07/07/2018","GX - 07/09/2018",1,"B3","SC-18","WW",7,7,2018,"T1",3.05,1383,NA
"424","GX - 07/07/2018","GX - 07/09/2018",1,"B3","EMNI-??","WW",7,7,2018,"T1",3.98,1805,NA
"425","GX - 07/07/2018","GX - 07/09/2018",1,"B3","DASP-10","WW",7,7,2018,"T1",3.44,1560,NA
"426","GX - 07/07/2018","GX - 07/09/2018",1,"B3","SEAL-9","WW",7,7,2018,"T1",3.13,1420,NA
"427","GX - 07/07/2018","GX - 07/09/2018",1,"B3","SYNO-7","WW",7,7,2018,"T1",2.92,1324,NA
"428","GX - 07/07/2018","GX - 07/09/2018",1,"B3","SITR-13","WW",7,7,2018,"T1",3.35,1520,NA
"429","GX - 07/07/2018","GX - 07/09/2018",1,"B3","DEFL-5","WW",7,7,2018,"T1",3.07,1393,NA
"430","GX - 07/07/2018","GX - 07/09/2018",1,"B3","VAMA-18","WW",7,7,2018,"T1",3.62,1642,NA
"431","GX - 07/07/2018","GX - 07/09/2018",1,"B3","SESE-13","WW",7,7,2018,"T1",3.27,1483,NA
"432","GX - 07/07/2018","GX - 07/09/2018",1,"B3","FERU-7","WW",7,7,2018,"T1",4,1814,NA
"433","GX - 07/07/2018","GX - 07/09/2018",1,"B3","SEAL-16","WW",7,7,2018,"T1",3.32,1506,NA
"434","GX - 07/07/2018","GX - 07/09/2018",1,"B3","DEFL-12","WW",7,7,2018,"T1",3.21,1456,NA
"435","GX - 07/07/2018","GX - 07/09/2018",1,"B3","SYNO-1","WW",7,7,2018,"T1",3.38,1533,NA
"436","GX - 07/07/2018","GX - 07/09/2018",1,"B3","SITR-8","WW",7,7,2018,"T1",3.64,1651,NA
"437","GX - 07/07/2018","GX - 07/09/2018",1,"B3","SOBI-16","WW",7,7,2018,"T1",2.94,1334,NA
"438","GX - 07/07/2018","GX - 07/09/2018",1,"B3","EMNI-11","WW",7,7,2018,"T1",4.11,1864,NA
"439","GX - 07/07/2018","GX - 07/09/2018",1,"B3","DASP-7","WW",7,7,2018,"T1",3.67,1665,NA
"440","GX - 07/07/2018","GX - 07/09/2018",1,"B3","PLMA-4","WW",7,7,2018,"T1",2.9,1315,NA
"441","GX - 07/07/2018","GX - 07/09/2018",1,"B3","SEAC-10","WW",7,7,2018,"T1",3.28,1488,NA
"442","GX - 07/07/2018","GX - 07/09/2018",1,"B3","SC-10","WW",7,7,2018,"T1",3,1361,NA
"443","GX - 07/07/2018","GX - 07/09/2018",1,"B3","SOBI-14","WW",7,7,2018,"T2",4.08,1851,NA
"444","GX - 07/07/2018","GX - 07/09/2018",1,"B3","FERU-18","WW",7,7,2018,"T2",3.99,1810,NA
"445","GX - 07/07/2018","GX - 07/09/2018",1,"B3","SESE-16","WW",7,7,2018,"T2",4.1,1860,"typo; changed from SESE016 to SESE-16"
"446","GX - 07/07/2018","GX - 07/09/2018",1,"B3","VAMA-2","WW",7,7,2018,"T2",4.41,2000,NA
"447","GX - 07/07/2018","GX - 07/09/2018",1,"B3","SEAC-4","WW",7,7,2018,"T2",4.16,1887,NA
"448","GX - 07/07/2018","GX - 07/09/2018",1,"B3","PLMA-12","WW",7,7,2018,"T2",4.14,1878,NA
"449","GX - 07/07/2018","GX - 07/09/2018",1,"B3","SC-18","WW",7,7,2018,"T2",3.93,1783,NA
"450","GX - 07/07/2018","GX - 07/09/2018",1,"B3","EMNI-??","WW",7,7,2018,"T2",4.61,2091,NA
